construct,genotype,mouse_id,sex,session_nr,block_nr,block_Id,trial_nr,trialtype,validity,CRonset,CRamp,CRpeaktime,FEC_amp,FEC_time,AmpAtTimeX,startle,CR
C57Bl/6J,wt,304,female,6,13,129299,12,tone10,valid,NaN,NaN,NaN,0.148682795235562,726,0.116532007779085,1,0
C57Bl/6J,wt,304,female,7,13,129420,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,13,129539,12,tone10,valid,NaN,0.329919757696726,822,0.329919757696726,822,0.302138841912614,1,1
C57Bl/6J,wt,304,female,9,13,129665,12,tone10,valid,NaN,0.693802314078841,750,0.693802314078841,750,0.691802719476794,1,1
C57Bl/6J,wt,304,female,10,13,129785,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,14,128699,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,14,128824,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,14,128948,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,14,129061,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,14,129182,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,14,129302,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,14,129423,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,14,129542,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,14,129668,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,14,129788,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,14,128699,12,tone10,valid,NaN,NaN,NaN,0.104976736322531,651,0.0582472387770483,1,0
C57Bl/6J,wt,304,female,2,14,128824,12,tone10,valid,NaN,NaN,NaN,0.096547680963675,699,0.0635623352694696,1,0
C57Bl/6J,wt,304,female,3,14,128948,12,tone10,valid,NaN,NaN,NaN,0.177647660822729,699,0.149114159346115,1,0
C57Bl/6J,wt,304,female,4,14,129061,12,tone10,valid,NaN,0.652779595367107,942,0.652779595367107,942,0.34441103508074,1,1
C57Bl/6J,wt,304,female,5,14,129182,12,tone10,valid,NaN,NaN,NaN,0.0825560502847344,858,-0.0241919770380332,1,0
C57Bl/6J,wt,304,female,6,14,129302,12,tone10,valid,NaN,NaN,NaN,0.235166102844242,717,0.153948506212431,1,0
C57Bl/6J,wt,304,female,7,14,129423,12,tone10,valid,NaN,NaN,NaN,0.35063165206603,687,0.27964420162231,1,0
C57Bl/6J,wt,304,female,8,14,129542,12,tone10,valid,NaN,NaN,NaN,0.448283652677124,666,0.407070778736326,0,0
C57Bl/6J,wt,304,female,9,14,129668,12,tone10,valid,NaN,0.601782287298841,834,0.601782287298841,834,0.556413436602397,1,1
C57Bl/6J,wt,304,female,10,14,129788,12,tone10,valid,NaN,NaN,NaN,0.0748145818649838,663,0.0555155950229172,1,0
C57Bl/6J,wt,304,female,1,15,128702,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,15,128827,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,15,128951,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,15,129064,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,15,129185,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,15,129305,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,15,129426,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,15,129545,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,15,129671,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,15,129791,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,15,128702,12,tone10,valid,NaN,NaN,NaN,0.0943572255736287,663,-0.00927154997489349,1,0
C57Bl/6J,wt,304,female,2,15,128827,12,tone10,valid,NaN,0.139622530894725,774,0.139622530894725,774,0.116624834646454,1,1
C57Bl/6J,wt,304,female,3,15,128951,12,tone10,valid,NaN,0.511049372451707,852,0.511049372451707,852,0.233031958364553,1,1
C57Bl/6J,wt,304,female,4,15,129064,12,tone10,valid,603,0.167020315058777,732,0.167020315058777,732,0.134433790804272,0,1
C57Bl/6J,wt,304,female,5,15,129185,12,tone10,valid,NaN,NaN,NaN,0.626884034566608,762,0.624140771351381,0,0
C57Bl/6J,wt,304,female,6,15,129305,12,tone10,valid,NaN,NaN,NaN,0.257123323202779,714,0.241164324119395,1,0
C57Bl/6J,wt,304,female,7,15,129426,12,tone10,valid,NaN,0.322782169941575,750,0.322782169941575,750,0.322606869505075,1,1
C57Bl/6J,wt,304,female,8,15,129545,12,tone10,valid,NaN,NaN,NaN,0.0429025705110247,729,0.0370150170909108,0,0
C57Bl/6J,wt,304,female,9,15,129671,12,tone10,valid,NaN,0.426815004080828,780,0.426815004080828,780,0.421694091075585,1,1
C57Bl/6J,wt,304,female,10,15,129791,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,16,128705,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,16,128830,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,16,128954,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,16,129067,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,16,129188,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,16,129308,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,16,129429,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,16,129548,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,16,129674,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,16,129794,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,16,128705,12,tone10,valid,NaN,NaN,NaN,0.0491819737160209,651,0.00717262743775891,1,0
C57Bl/6J,wt,304,female,2,16,128830,12,tone10,valid,NaN,NaN,NaN,0.145782671281189,663,0.108675874646433,0,0
C57Bl/6J,wt,304,female,3,16,128954,12,tone10,valid,NaN,0.309525597357348,747,0.309525597357348,747,0.301522507153397,1,1
C57Bl/6J,wt,304,female,4,16,129067,12,tone10,valid,NaN,NaN,NaN,0.011170710744154,744,0.00942313542286247,1,0
C57Bl/6J,wt,304,female,5,16,129188,12,tone10,valid,NaN,NaN,NaN,-0.000871815429481171,807,-0.0298036728272848,1,0
C57Bl/6J,wt,304,female,6,16,129308,12,tone10,valid,NaN,0.240757805044959,753,0.240757805044959,753,0.239395556608884,1,1
C57Bl/6J,wt,304,female,7,16,129429,12,tone10,valid,NaN,NaN,NaN,0.274727688674877,726,0.232674036592413,1,0
C57Bl/6J,wt,304,female,8,16,129548,12,tone10,valid,NaN,NaN,NaN,0.408373834984252,729,0.376674830552418,1,0
C57Bl/6J,wt,304,female,9,16,129674,12,tone10,valid,NaN,0.667130965332438,768,0.667130965332438,768,0.657864551322952,1,1
C57Bl/6J,wt,304,female,10,16,129794,12,tone10,valid,NaN,0.209898445411704,921,0.209898445411704,921,0.142131512032876,1,1
C57Bl/6J,wt,304,female,1,17,128708,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,17,128833,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,17,128957,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,17,129070,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,17,129191,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,17,129311,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,17,129432,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,17,129551,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,17,129677,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,17,129797,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,17,128708,12,tone10,valid,NaN,NaN,NaN,0.0699943793602006,651,0.0461790706937701,1,0
C57Bl/6J,wt,304,female,2,17,128833,12,tone10,valid,NaN,NaN,NaN,0.134256209435751,753,0.133706682643678,1,0
C57Bl/6J,wt,304,female,3,17,128957,12,tone10,valid,NaN,0.330867354031758,891,0.330867354031758,891,0.268110788021331,1,1
C57Bl/6J,wt,304,female,4,17,129070,12,tone10,valid,NaN,NaN,NaN,0.20179386180848,750,0.20127063566438,0,0
C57Bl/6J,wt,304,female,5,17,129191,12,tone10,valid,NaN,NaN,NaN,0.0409295509680096,768,0.012045541184425,1,0
C57Bl/6J,wt,304,female,6,17,129311,12,tone10,valid,NaN,NaN,NaN,0.34282404495041,699,0.331063874907333,1,0
C57Bl/6J,wt,304,female,7,17,129432,12,tone10,valid,NaN,0.294750264647094,777,0.294750264647094,777,0.266019445738627,1,1
C57Bl/6J,wt,304,female,8,17,129551,12,tone10,valid,NaN,NaN,NaN,0.190613282917212,708,0.178640187554891,0,0
C57Bl/6J,wt,304,female,9,17,129677,12,tone10,valid,NaN,0.408723232983408,735,0.408723232983408,735,0.363890858887513,1,1
C57Bl/6J,wt,304,female,10,17,129797,12,tone10,valid,NaN,0.228205987851462,858,0.228205987851462,858,0.182233680838275,1,1
C57Bl/6J,wt,304,female,1,18,128711,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,18,128836,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,18,128960,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,18,129073,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,18,129194,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,18,129314,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,18,129435,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,18,129554,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,18,129680,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,18,129800,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,18,128711,12,tone10,valid,NaN,NaN,NaN,0.03983241251382,651,-0.0220873900188992,1,0
C57Bl/6J,wt,304,female,2,18,128836,12,tone10,valid,NaN,0.134478905168239,951,0.134478905168239,951,0.0665573936679678,1,1
C57Bl/6J,wt,304,female,3,18,128960,12,tone10,valid,NaN,NaN,NaN,0.0829659625385494,750,0.0825889432998195,1,0
C57Bl/6J,wt,304,female,4,18,129073,12,tone10,valid,NaN,NaN,NaN,0.20322252033042,771,0.196012464064731,1,0
C57Bl/6J,wt,304,female,5,18,129194,12,tone10,valid,NaN,NaN,NaN,0.707711414346427,978,0.430083607442584,1,0
C57Bl/6J,wt,304,female,6,18,129314,12,tone10,valid,NaN,NaN,NaN,0.375196396079737,669,0.251033486409387,1,0
C57Bl/6J,wt,304,female,7,18,129435,12,tone10,valid,NaN,NaN,NaN,0.221733388729031,675,0.17658891316091,1,0
C57Bl/6J,wt,304,female,8,18,129554,12,tone10,valid,NaN,0.533942261351928,759,0.533942261351928,759,0.520364416915806,1,1
C57Bl/6J,wt,304,female,9,18,129680,12,tone10,valid,NaN,0.576317815821273,756,0.576317815821273,756,0.570648233565469,1,1
C57Bl/6J,wt,304,female,10,18,129800,12,tone10,valid,NaN,0.259513992080962,783,0.259513992080962,783,0.230288739765436,1,1
C57Bl/6J,wt,304,female,1,19,128714,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,19,128839,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,19,128962,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,19,129076,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,19,129197,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,19,129317,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,19,129438,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,19,129557,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,19,129683,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,19,129803,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,19,128714,12,tone10,valid,NaN,NaN,NaN,0.124597918821751,711,0.0979791263723653,1,0
C57Bl/6J,wt,304,female,2,19,128839,12,tone10,valid,NaN,NaN,NaN,0.422460783519506,924,0.0997923893838121,1,0
C57Bl/6J,wt,304,female,3,19,128962,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,19,129076,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,19,129197,12,tone10,valid,NaN,NaN,NaN,0.0846895754027633,693,0.0245451243293796,1,0
C57Bl/6J,wt,304,female,6,19,129317,12,tone10,valid,NaN,0.276897048998451,789,0.276897048998451,789,0.226597318770215,1,1
C57Bl/6J,wt,304,female,7,19,129438,12,tone10,valid,NaN,NaN,NaN,0.200933788958858,690,0.106170063522486,1,0
C57Bl/6J,wt,304,female,8,19,129557,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,19,129683,12,tone10,valid,NaN,0.757881712860839,774,0.757881712860839,774,0.678751414279834,1,1
C57Bl/6J,wt,304,female,10,19,129803,12,tone10,valid,NaN,0.114116776235732,768,0.114116776235732,768,0.0925473203534217,1,1
C57Bl/6J,wt,304,female,1,20,128717,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,2,20,128842,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,3,20,128965,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,4,20,129080,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,20,129200,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,6,20,129320,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,7,20,129441,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,8,20,129560,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,9,20,129686,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,10,20,129805,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,1,20,128717,12,tone10,valid,NaN,NaN,NaN,0.0343802086955198,651,0.0110226116671228,1,0
C57Bl/6J,wt,304,female,2,20,128842,12,tone10,valid,NaN,NaN,NaN,0.150807296980851,657,0.128386603864257,1,0
C57Bl/6J,wt,304,female,3,20,128965,12,tone10,valid,NaN,0.166957725876731,822,0.166957725876731,822,0.160908280818926,1,1
C57Bl/6J,wt,304,female,4,20,129080,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,304,female,5,20,129200,12,tone10,valid,NaN,NaN,NaN,0.36102307244357,672,0.277624680859713,1,0
C57Bl/6J,wt,304,female,6,20,129320,12,tone10,valid,NaN,NaN,NaN,0.640362709947521,780,0.583570745084067,1,0
C57Bl/6J,wt,304,female,7,20,129441,12,tone10,valid,618,0.264404615022945,720,0.264404615022945,720,0.23728840539803,0,1
C57Bl/6J,wt,304,female,8,20,129560,12,tone10,valid,NaN,NaN,NaN,0.456173787055062,747,0.444502884700146,1,0
C57Bl/6J,wt,304,female,9,20,129686,12,tone10,valid,NaN,0.829399993727252,768,0.829399993727252,768,0.795394692842441,1,1
C57Bl/6J,wt,304,female,10,20,129805,12,tone10,valid,NaN,NaN,NaN,0.291721026993571,678,0.202853742906038,1,0
C57Bl/6J,wt,305,female,1,1,128669,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,2,1,128789,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,3,1,128911,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,4,1,129031,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,5,1,129152,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,6,1,129270,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,7,1,129391,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,8,1,129511,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,9,1,129631,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,10,1,129750,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,1,1,128669,12,tone10,valid,NaN,NaN,NaN,0.251312792824982,684,0.110464358188985,1,0
C57Bl/6J,wt,305,female,2,1,128789,12,tone10,valid,NaN,0.722057598916208,651,0.722057598916208,651,0.523080171864344,1,1
C57Bl/6J,wt,305,female,3,1,128911,12,tone10,valid,NaN,1.06921091491508,837,1.06921091491508,837,1.02113188747413,1,1
C57Bl/6J,wt,305,female,4,1,129031,12,tone10,valid,NaN,NaN,NaN,0.0215783402415744,708,0.000663104348964011,1,0
C57Bl/6J,wt,305,female,5,1,129152,12,tone10,valid,NaN,NaN,NaN,0.57234842154354,735,0.549141203801974,1,0
C57Bl/6J,wt,305,female,6,1,129270,12,tone10,valid,NaN,1.04334482147127,717,1.04334482147127,717,1.01675263516486,1,1
C57Bl/6J,wt,305,female,7,1,129391,12,tone10,valid,NaN,NaN,NaN,0.227276220332426,729,0.210317825862887,1,0
C57Bl/6J,wt,305,female,8,1,129511,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,9,1,129631,12,tone10,valid,NaN,1.03923359442757,909,1.03923359442757,909,1.00401643745606,1,1
C57Bl/6J,wt,305,female,10,1,129750,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,1,2,128674,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,2,2,128794,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,3,2,128914,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,4,2,129036,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,5,2,129156,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,6,2,129276,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,7,2,129396,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,8,2,129516,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,9,2,129634,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,10,2,129754,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,1,2,128674,12,tone10,valid,NaN,NaN,NaN,0.0345848581303768,1001,-0.118573474471885,1,0
C57Bl/6J,wt,305,female,2,2,128794,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,3,2,128914,12,tone10,valid,NaN,NaN,NaN,0.44788522003724,783,0.404038777340034,1,0
C57Bl/6J,wt,305,female,4,2,129036,12,tone10,valid,NaN,1.06559053971738,891,1.06559053971738,891,0.896291030032489,1,1
C57Bl/6J,wt,305,female,5,2,129156,12,tone10,valid,NaN,NaN,NaN,1.00923392380337,684,0.992532297171824,1,0
C57Bl/6J,wt,305,female,6,2,129276,12,tone10,valid,NaN,NaN,NaN,0.954529868774452,897,0.719117585146833,1,0
C57Bl/6J,wt,305,female,7,2,129396,12,tone10,valid,NaN,0.944847371993924,861,0.944847371993924,861,0.812872651850852,1,1
C57Bl/6J,wt,305,female,8,2,129516,12,tone10,valid,NaN,1.01193370217065,849,1.01193370217065,849,0.985372174609765,1,1
C57Bl/6J,wt,305,female,9,2,129634,12,tone10,valid,NaN,NaN,NaN,0.00460701442596138,711,-0.0279002546182227,1,0
C57Bl/6J,wt,305,female,10,2,129754,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,1,3,128676,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,2,3,128796,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,3,3,128917,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,4,3,129038,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,5,3,129158,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,6,3,129278,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,7,3,129398,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,8,3,129518,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,9,3,129637,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,10,3,129757,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,1,3,128676,12,tone10,valid,NaN,0.115420825818078,828,0.115420825818078,828,-0.11967889041931,1,1
C57Bl/6J,wt,305,female,2,3,128796,12,tone10,valid,NaN,NaN,NaN,0.301009236557411,753,0.298929987505093,1,0
C57Bl/6J,wt,305,female,3,3,128917,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,4,3,129038,12,tone10,valid,NaN,1.05207839613567,936,1.05207839613567,936,0.964687506248052,1,1
C57Bl/6J,wt,305,female,5,3,129158,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,6,3,129278,12,tone10,valid,NaN,0.992936093122025,888,0.992936093122025,888,0.79460705545181,1,1
C57Bl/6J,wt,305,female,7,3,129398,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,8,3,129518,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,9,3,129637,12,tone10,valid,NaN,1.0601608747376,801,1.0601608747376,801,1.03607930765233,1,1
C57Bl/6J,wt,305,female,10,3,129757,12,tone10,valid,NaN,0.959958126030145,924,0.959958126030145,924,0.925025381457811,1,1
C57Bl/6J,wt,305,female,1,4,128678,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,2,4,128799,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,3,4,128920,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,4,4,129040,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,5,4,129160,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,6,4,129280,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,7,4,129400,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,8,4,129520,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,9,4,129640,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,10,4,129760,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,1,4,128678,12,tone10,valid,NaN,NaN,NaN,0.269389729754069,900,0.165097180596949,1,0
C57Bl/6J,wt,305,female,2,4,128799,12,tone10,valid,NaN,NaN,NaN,0.977979440733226,711,0.929929947647407,1,0
C57Bl/6J,wt,305,female,3,4,128920,12,tone10,valid,NaN,NaN,NaN,0.293626066795768,777,0.283812740686204,1,0
C57Bl/6J,wt,305,female,4,4,129040,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,305,female,5,4,129160,12,tone10,valid,NaN,NaN,NaN,0.965494686866638,762,0.954707331923919,1,0
