construct,genotype,mouse_id,sex,session_nr,block_nr,block_Id,trial_tr,validity,trialtype,CRonset,CRamp,CRpeaktime,FEC_amp,FEC_time,AmpAtTimeX,startle,CR
C57Bl/6J,wt,153,male,2,10,76549,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,10,76647,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,10,76741,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,5,76806,31,valid,tone4,NaN,0.124937048668883,1001,0.124937048668883,1001,0.0295835931851254,1,1
C57Bl/6J,wt,153,male,6,5,76877,31,valid,tone4,NaN,0.883771531904642,783,0.883771531904642,783,0.394323541093616,1,1
C57Bl/6J,wt,153,male,7,5,76938,31,valid,tone4,NaN,NaN,NaN,0.0419319001331454,1001,0.0297897409117731,1,0
C57Bl/6J,wt,153,male,1,10,76456,6,valid,tone6,NaN,0.275748849163453,939,0.275748849163453,939,0.0216317330264609,1,1
C57Bl/6J,wt,153,male,2,10,76549,6,valid,tone6,NaN,NaN,NaN,-0.00256992433048341,705,-0.00433914839749599,0,0
C57Bl/6J,wt,153,male,3,10,76647,6,valid,tone6,NaN,0.074898991047929,924,0.074898991047929,924,0.0627589417772813,0,1
C57Bl/6J,wt,153,male,4,10,76741,6,invalid,tone6,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,6,76808,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,6,76880,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,6,76941,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,10,76456,11,valid,tone14,NaN,0.246314296404766,831,0.246314296404766,831,0.172201309297934,1,1
C57Bl/6J,wt,153,male,2,10,76549,11,valid,tone14,NaN,1.00108851714373,834,1.00108851714373,834,0.809041574017313,1,1
C57Bl/6J,wt,153,male,3,10,76647,11,valid,tone14,NaN,0.454035376172535,888,0.454035376172535,888,0.224402169069012,1,1
C57Bl/6J,wt,153,male,4,10,76741,11,valid,tone14,NaN,0.0724719858810456,750,0.0724719858810456,750,0.072428042465734,0,1
C57Bl/6J,wt,153,male,5,6,76808,4,valid,tone20,NaN,NaN,NaN,0.0300944558801715,873,0.021901647841783,1,0
C57Bl/6J,wt,153,male,6,6,76880,4,valid,tone20,NaN,0.129749797540556,819,0.129749797540556,819,0.000592314065925342,0,1
C57Bl/6J,wt,153,male,7,6,76941,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,10,76456,16,invalid,tone12,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,10,76549,16,valid,tone12,624,0.89128635500849,762,0.89128635500849,762,0.885409775523969,0,1
C57Bl/6J,wt,153,male,3,10,76647,16,valid,tone12,NaN,NaN,NaN,0.0620670745883712,996,-0.0399864189629794,0,0
C57Bl/6J,wt,153,male,4,10,76741,16,valid,tone12,NaN,NaN,NaN,0.028367474008987,885,0.0259505861668531,0,0
C57Bl/6J,wt,153,male,5,6,76808,7,invalid,tone6,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,6,76880,7,valid,tone6,744,0.0895280045088005,789,0.0895280045088005,789,0.0457550015608387,0,1
C57Bl/6J,wt,153,male,7,6,76941,7,invalid,tone6,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,10,76456,21,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,10,76549,21,valid,tone8,NaN,NaN,NaN,0.353560822850918,714,0.278519244226269,1,0
C57Bl/6J,wt,153,male,3,10,76647,21,valid,tone8,NaN,NaN,NaN,-0.00680384886224236,651,-0.10737998192034,1,0
C57Bl/6J,wt,153,male,4,10,76741,21,valid,tone8,NaN,NaN,NaN,0.0297013763807684,723,0.00607080479699503,1,0
C57Bl/6J,wt,153,male,5,6,76808,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,6,76880,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,6,76941,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,10,76456,26,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,10,76549,26,valid,tone10,654,0.791945936873687,810,0.791945936873687,810,0.725301293079701,0,1
C57Bl/6J,wt,153,male,3,10,76647,26,valid,tone10,NaN,NaN,NaN,0.0620923053362734,933,0.044312592965293,1,0
C57Bl/6J,wt,153,male,4,10,76741,26,valid,tone10,NaN,0.996012223333844,798,0.996012223333844,798,0.894239273472349,1,1
C57Bl/6J,wt,153,male,5,6,76808,13,valid,tone14,NaN,0.6395242096655,798,0.6395242096655,798,0.56469441804385,1,1
C57Bl/6J,wt,153,male,6,6,76880,13,valid,tone14,NaN,0.941866039291552,867,0.941866039291552,867,0.335895719510062,1,1
C57Bl/6J,wt,153,male,7,6,76941,13,valid,tone14,NaN,0.639655746593544,795,0.639655746593544,795,0.556205816509711,1,1
C57Bl/6J,wt,153,male,1,11,76459,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,11,76552,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,11,76650,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,11,76744,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,6,76808,16,valid,tone20,NaN,0.428877548981154,891,0.428877548981154,891,-0.0409985294572732,1,1
C57Bl/6J,wt,153,male,6,6,76880,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,6,76941,16,valid,tone20,NaN,NaN,NaN,0.0637719560675405,834,-0.000687158485327745,0,0
C57Bl/6J,wt,153,male,1,11,76459,6,valid,tone10,NaN,NaN,NaN,0.358382608363819,678,0.32469756767216,1,0
C57Bl/6J,wt,153,male,2,11,76552,6,valid,tone10,672,0.781104201197606,780,0.781104201197606,780,0.705229583531809,0,1
C57Bl/6J,wt,153,male,3,11,76650,6,valid,tone10,NaN,0.592356887944863,840,0.592356887944863,840,0.561602096459222,1,1
C57Bl/6J,wt,153,male,4,11,76744,6,valid,tone10,NaN,NaN,NaN,0.0313384663464917,768,0.0109706933495992,1,0
C57Bl/6J,wt,153,male,5,6,76808,19,valid,tone12,NaN,NaN,NaN,0.0451333784605185,1001,-0.0631815798076196,1,0
C57Bl/6J,wt,153,male,6,6,76880,19,valid,tone12,NaN,0.426394127195301,777,0.426394127195301,777,0.36940894233559,1,1
C57Bl/6J,wt,153,male,7,6,76941,19,invalid,tone12,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,11,76459,11,valid,tone2,NaN,NaN,NaN,-0.0352607575002964,867,-0.0559907694112126,0,0
C57Bl/6J,wt,153,male,2,11,76552,11,valid,tone2,NaN,NaN,NaN,-0.0132541601513316,939,-0.0278171609750408,0,0
C57Bl/6J,wt,153,male,3,11,76650,11,valid,tone2,NaN,NaN,NaN,0.0225871204957052,768,0.0187074433742916,1,0
C57Bl/6J,wt,153,male,4,11,76744,11,valid,tone2,NaN,NaN,NaN,-0.00227789481950358,795,-0.00382690020923494,0,0
C57Bl/6J,wt,153,male,5,6,76808,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,6,76880,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,6,76941,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,11,76459,16,valid,tone18,660,0.397493152201279,1001,0.397493152201279,1001,0.256776769784647,0,1
C57Bl/6J,wt,153,male,2,11,76552,16,valid,tone18,NaN,0.928686750895109,792,0.928686750895109,792,0.632624554810464,1,1
C57Bl/6J,wt,153,male,3,11,76650,16,valid,tone18,NaN,NaN,NaN,0.0114409879784663,798,0.00333477518504961,0,0
C57Bl/6J,wt,153,male,4,11,76744,16,valid,tone18,NaN,NaN,NaN,0.0199137496298938,1001,-0.0145159162666871,0,0
C57Bl/6J,wt,153,male,5,6,76808,25,valid,tone8,NaN,NaN,NaN,0.152596593175686,768,0.14250822350851,1,0
C57Bl/6J,wt,153,male,6,6,76880,25,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,6,76941,25,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,11,76459,21,valid,tone16,NaN,0.088008385844672,798,0.088008385844672,798,0.0454278208384658,1,1
C57Bl/6J,wt,153,male,2,11,76552,21,valid,tone16,708,0.84473258069052,891,0.84473258069052,891,0.477934721313872,0,1
C57Bl/6J,wt,153,male,3,11,76650,21,valid,tone16,NaN,0.73105809421057,903,0.73105809421057,903,0.574509268377645,1,1
C57Bl/6J,wt,153,male,4,11,76744,21,valid,tone16,663,0.753907426807694,810,0.753907426807694,810,0.536695124922819,0,1
C57Bl/6J,wt,153,male,5,6,76808,28,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,6,76880,28,valid,tone20,NaN,0.660131378785926,984,0.660131378785926,984,0.0846613465444948,0,1
C57Bl/6J,wt,153,male,7,6,76941,28,valid,tone20,NaN,1.00233485491917,762,1.00233485491917,762,0.963980996456856,1,1
C57Bl/6J,wt,153,male,1,11,76459,26,valid,tone4,NaN,NaN,NaN,0.0239469480409326,978,-0.00828335497276788,1,0
C57Bl/6J,wt,153,male,2,11,76552,26,valid,tone4,NaN,NaN,NaN,-0.0147858267718497,975,-0.0451635243578347,0,0
C57Bl/6J,wt,153,male,3,11,76650,26,valid,tone4,NaN,NaN,NaN,0.0247410093219648,1001,0.00833588454035917,1,0
C57Bl/6J,wt,153,male,4,11,76744,26,valid,tone4,NaN,NaN,NaN,-0.00380365414253515,849,-0.00693462248348137,0,0
C57Bl/6J,wt,153,male,5,6,76808,31,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,6,76880,31,valid,tone10,NaN,NaN,NaN,0.303076836922039,681,0.231641058597401,1,0
C57Bl/6J,wt,153,male,7,6,76941,31,valid,tone10,636,0.98466126430185,774,0.98466126430185,774,0.803755054621847,0,1
C57Bl/6J,wt,153,male,1,12,76462,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,12,76555,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,12,76653,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,12,76747,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,7,76811,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,7,76883,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,7,76944,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,12,76462,6,valid,tone6,NaN,NaN,NaN,0.0124898665789073,876,0.00795855529823747,1,0
C57Bl/6J,wt,153,male,2,12,76555,6,valid,tone6,NaN,1.13659895856739,933,1.13659895856739,933,0.0012024224465235,1,1
C57Bl/6J,wt,153,male,3,12,76653,6,valid,tone6,NaN,NaN,NaN,-0.0186581894601079,684,-0.0246447111110306,1,0
C57Bl/6J,wt,153,male,4,12,76747,6,valid,tone6,NaN,0.861171963308963,837,0.861171963308963,837,0.083867875717199,1,1
C57Bl/6J,wt,153,male,5,7,76811,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,7,76883,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,7,76944,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,12,76462,11,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,12,76555,11,valid,tone14,702,0.950200301515442,873,0.950200301515442,873,0.396149550697116,0,1
C57Bl/6J,wt,153,male,3,12,76653,11,valid,tone14,NaN,0.930560778139836,774,0.930560778139836,774,0.890466499014237,1,1
C57Bl/6J,wt,153,male,4,12,76747,11,valid,tone14,NaN,NaN,NaN,0.860506791831392,726,0.827779933278133,1,0
C57Bl/6J,wt,153,male,5,7,76811,7,valid,tone10,NaN,1.02231364603265,861,1.02231364603265,861,0.738953592661457,1,1
C57Bl/6J,wt,153,male,6,7,76883,7,valid,tone10,NaN,NaN,NaN,0.407315930161122,699,0.344816508839701,1,0
C57Bl/6J,wt,153,male,7,7,76944,7,valid,tone10,NaN,NaN,NaN,0.786957304449758,696,0.637213976318203,0,0
C57Bl/6J,wt,153,male,1,12,76462,16,valid,tone12,NaN,NaN,NaN,0.0663703227434502,933,0.0543687369002882,1,0
C57Bl/6J,wt,153,male,2,12,76555,16,valid,tone12,NaN,NaN,NaN,-0.00942190046680371,807,-0.0140796536228165,0,0
C57Bl/6J,wt,153,male,3,12,76653,16,valid,tone12,684,0.94419666133321,750,0.94419666133321,750,0.929564369143508,0,1
C57Bl/6J,wt,153,male,4,12,76747,16,valid,tone12,690,0.906111114439741,798,0.906111114439741,798,0.570438350728818,0,1
C57Bl/6J,wt,153,male,5,7,76811,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,7,76883,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,7,76944,10,valid,tone20,NaN,0.475141602534563,846,0.475141602534563,846,0.228873049631337,1,1
C57Bl/6J,wt,153,male,1,12,76462,21,valid,tone8,NaN,NaN,NaN,0.149452436027887,696,0.14262106652666,1,0
C57Bl/6J,wt,153,male,2,12,76555,21,valid,tone8,NaN,1.08235031216345,759,1.08235031216345,759,1.06239539037361,1,1
C57Bl/6J,wt,153,male,3,12,76653,21,valid,tone8,NaN,0.879410292787892,711,0.879410292787892,711,0.798926262438041,1,1
C57Bl/6J,wt,153,male,4,12,76747,21,valid,tone8,NaN,NaN,NaN,0.610948950379623,780,0.563468090135519,1,0
C57Bl/6J,wt,153,male,5,7,76811,13,invalid,tone2,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,7,76883,13,valid,tone2,NaN,0.295616452152858,813,0.295616452152858,813,0.0620319217944982,1,1
C57Bl/6J,wt,153,male,7,7,76944,13,valid,tone2,NaN,NaN,NaN,-0.00398390424791085,651,-0.0170432052167103,0,0
C57Bl/6J,wt,153,male,1,12,76462,26,valid,tone10,NaN,0.219403025465732,909,0.219403025465732,909,-0.00558984918617474,1,1
C57Bl/6J,wt,153,male,2,12,76555,26,valid,tone10,NaN,0.92654685633275,801,0.92654685633275,801,0.668204035935299,1,1
C57Bl/6J,wt,153,male,3,12,76653,26,valid,tone10,NaN,NaN,NaN,-0.0640548824019632,651,-0.0806398597653561,0,0
C57Bl/6J,wt,153,male,4,12,76747,26,valid,tone10,NaN,NaN,NaN,0.031453466264362,849,0.0170839694574928,0,0
C57Bl/6J,wt,153,male,5,7,76811,16,valid,tone20,603,0.974242241905997,933,0.974242241905997,933,0.802834039049966,0,1
C57Bl/6J,wt,153,male,6,7,76883,16,valid,tone20,NaN,NaN,NaN,-0.000583461654276221,846,-0.0133436946619582,0,0
C57Bl/6J,wt,153,male,7,7,76944,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,7,76811,19,valid,tone18,NaN,NaN,NaN,0.0512614905669549,999,0.0116208945513919,0,0
C57Bl/6J,wt,153,male,6,7,76883,19,valid,tone18,NaN,NaN,NaN,0.0177658357274528,834,-0.0143720028634698,0,0
C57Bl/6J,wt,153,male,7,7,76944,19,valid,tone18,NaN,NaN,NaN,0.0419356085758633,1001,0.00931726294997633,1,0
C57Bl/6J,wt,153,male,5,7,76811,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,7,76883,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,7,76944,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,7,76811,25,valid,tone16,621,1.08588770014458,789,1.08588770014458,789,1.02503344457192,0,1
C57Bl/6J,wt,153,male,6,7,76883,25,valid,tone16,NaN,NaN,NaN,0.0179256436771898,831,-0.0114032321577138,1,0
C57Bl/6J,wt,153,male,7,7,76944,25,valid,tone16,NaN,0.717461087917107,762,0.717461087917107,762,0.626624179193672,1,1
C57Bl/6J,wt,153,male,5,7,76811,28,valid,tone20,NaN,NaN,NaN,0.0089497016475682,930,0.00177767010687773,0,0
C57Bl/6J,wt,153,male,6,7,76883,28,valid,tone20,NaN,0.473144275275782,900,0.473144275275782,900,0.154368310743456,1,1
C57Bl/6J,wt,153,male,7,7,76944,28,valid,tone20,NaN,0.129508090814381,1001,0.129508090814381,1001,0.000589861708644135,0,1
C57Bl/6J,wt,153,male,5,7,76811,31,valid,tone4,NaN,NaN,NaN,0.074987953463856,963,0.0176333036429731,1,0
C57Bl/6J,wt,153,male,6,7,76883,31,invalid,tone4,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,7,76944,31,invalid,tone4,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,8,76947,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,8,76947,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,7,invalid,tone6,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,7,valid,tone6,NaN,0.39807794012784,771,0.39807794012784,771,0.3803704592247,1,1
C57Bl/6J,wt,153,male,7,8,76947,7,invalid,tone6,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,10,valid,tone20,NaN,NaN,NaN,0.018144030057687,651,0.00907097810862073,1,0
C57Bl/6J,wt,153,male,7,8,76947,10,valid,tone20,621,1.07099903389031,762,1.07099903389031,762,0.980575218111991,0,1
C57Bl/6J,wt,153,male,5,8,76814,13,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,13,valid,tone14,NaN,NaN,NaN,0.427296908410201,744,0.409327808426845,1,0
C57Bl/6J,wt,153,male,7,8,76947,13,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,16,valid,tone20,NaN,0.411928294311269,876,0.411928294311269,876,0.13336642639435,1,1
C57Bl/6J,wt,153,male,6,8,76886,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,8,76947,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,19,valid,tone12,645,1.30169920031958,756,1.30169920031958,756,1.28216269233434,0,1
C57Bl/6J,wt,153,male,6,8,76886,19,valid,tone12,NaN,0.134135572322656,756,0.134135572322656,756,0.131285301290813,1,1
C57Bl/6J,wt,153,male,7,8,76947,19,invalid,tone12,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,8,76947,22,valid,tone20,NaN,NaN,NaN,0.0659767710880806,990,-0.016825629199469,1,0
C57Bl/6J,wt,153,male,5,8,76814,25,valid,tone8,NaN,NaN,NaN,1.39116526155873,678,1.30316088632611,1,0
C57Bl/6J,wt,153,male,6,8,76886,25,valid,tone8,NaN,NaN,NaN,-0.0518270977961342,780,-0.0743676469706587,0,0
C57Bl/6J,wt,153,male,7,8,76947,25,valid,tone8,NaN,NaN,NaN,0.209013194863888,663,0.159906235648387,1,0
C57Bl/6J,wt,153,male,5,8,76814,28,valid,tone20,NaN,NaN,NaN,0.560000680815103,1001,0.0344630263593436,1,0
C57Bl/6J,wt,153,male,6,8,76886,28,valid,tone20,NaN,0.22583694401073,930,0.22583694401073,930,0.0141965168598809,1,1
C57Bl/6J,wt,153,male,7,8,76947,28,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,8,76814,31,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,8,76886,31,valid,tone10,NaN,NaN,NaN,0.226219980789089,666,0.131954495359159,1,0
C57Bl/6J,wt,153,male,7,8,76947,31,valid,tone10,NaN,0.802060495678427,783,0.802060495678427,783,0.758346728695079,1,1
C57Bl/6J,wt,301,male,1,1,129810,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,2,1,129858,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,1,129906,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,1,129954,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,5,1,130002,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,6,1,130050,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,7,1,130098,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,1,129810,4,valid,tone20,603,0.822258742674932,789,0.822258742674932,789,0.686615420052754,0,1
C57Bl/6J,wt,301,male,2,1,129858,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,1,129906,4,valid,tone20,NaN,NaN,NaN,0.359779770235314,870,0.165693968384693,0,0
C57Bl/6J,wt,301,male,4,1,129954,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,5,1,130002,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,6,1,130050,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,7,1,130098,4,valid,tone20,NaN,0.42517267406932,732,0.42517267406932,732,0.370195354025961,1,1
C57Bl/6J,wt,301,male,1,1,129810,7,valid,tone8,NaN,NaN,NaN,0.905725471741987,705,0.774187646564679,1,0
C57Bl/6J,wt,301,male,2,1,129858,7,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,1,129906,7,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,1,129954,7,valid,tone8,NaN,NaN,NaN,0.0599449588867231,819,0.00448933607524431,1,0
C57Bl/6J,wt,301,male,5,1,130002,7,valid,tone8,NaN,NaN,NaN,1.0592145203575,750,1.05838907770646,1,0
C57Bl/6J,wt,301,male,6,1,130050,7,valid,tone8,NaN,0.967549605985216,867,0.967549605985216,867,0.861955445685054,1,1
C57Bl/6J,wt,301,male,7,1,130098,7,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,1,129810,10,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,2,1,129858,10,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,1,129906,10,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,1,129954,10,valid,tone14,642,1.02397354220083,849,1.02397354220083,849,0.218502032301484,0,1
C57Bl/6J,wt,301,male,5,1,130002,10,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,6,1,130050,10,valid,tone14,NaN,0.139981770237974,852,0.139981770237974,852,0.020899261946163,0,1
C57Bl/6J,wt,301,male,7,1,130098,10,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,1,129810,13,valid,tone2,NaN,NaN,NaN,0.0204640659624099,651,-0.027680119567143,1,0
C57Bl/6J,wt,301,male,2,1,129858,13,valid,tone2,NaN,0.781058237826852,768,0.781058237826852,768,0.73111782400033,1,1
C57Bl/6J,wt,301,male,3,1,129906,13,valid,tone2,NaN,0.930272743845829,717,0.930272743845829,717,0.88166928931523,1,1
C57Bl/6J,wt,301,male,4,1,129954,13,valid,tone2,NaN,NaN,NaN,-0.0146960344523057,651,-0.030473587370919,1,0
C57Bl/6J,wt,301,male,5,1,130002,13,valid,tone2,NaN,0.695126508688722,786,0.695126508688722,786,0.529677573941477,1,1
C57Bl/6J,wt,301,male,6,1,130050,13,valid,tone2,NaN,0.957625821017303,867,0.957625821017303,867,0.930954344396739,1,1
C57Bl/6J,wt,301,male,7,1,130098,13,valid,tone2,NaN,NaN,NaN,0.346702874778839,747,0.330526288652768,1,0
C57Bl/6J,wt,301,male,1,1,129810,16,invalid,tone16,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,2,1,129858,16,valid,tone16,NaN,NaN,NaN,0.838086857115746,1001,-0.00578202428142891,0,0
C57Bl/6J,wt,301,male,3,1,129906,16,valid,tone16,NaN,0.880936786195629,804,0.880936786195629,804,0.825630390459226,1,1
C57Bl/6J,wt,301,male,4,1,129954,16,valid,tone16,NaN,0.818055948397343,900,0.818055948397343,900,0.760887410595549,1,1
C57Bl/6J,wt,301,male,5,1,130002,16,valid,tone16,NaN,0.850240087628156,882,0.850240087628156,882,0.558579808940493,1,1
C57Bl/6J,wt,301,male,6,1,130050,16,valid,tone16,NaN,0.916213141356299,819,0.916213141356299,819,0.407283332407672,1,1
